user_id,age,city,occupation,acquisition_source,membership,signup_date,churned,days_since_last_order
U06094,34,Mumbai,Working Professional,Influencer,Free,2025-03-09,Yes,99
U06095,44,Mumbai,Family,Instagram Ads,Free,2025-10-15,Yes,113
U06096,34,Mumbai,Student,Referral,Premium,2025-01-08,No,26
U06097,29,Hyderabad,Working Professional,Organic,Premium,2024-05-22,No,17
U06098,24,Pune,Student,Instagram Ads,Free,2025-12-22,Yes,113
U06099,44,Hyderabad,Working Professional,Instagram Ads,Free,2025-01-28,No,12
U06100,20,Chennai,Working Professional,Referral,Premium,2025-04-27,No,21
U06101,27,Delhi,Working Professional,Referral,Premium,2025-09-28,No,16
U06102,19,Pune,Student,Google Ads,Free,2025-05-05,Yes,114
U06103,42,Hyderabad,Working Professional,Google Ads,Premium,2024-11-16,No,26
U06104,20,Mumbai,Working Professional,Influencer,Free,2025-02-15,Yes,52
U06105,33,Hyderabad,Student,Instagram Ads,Free,2024-12-19,No,17
U06106,19,Delhi,Student,Google Ads,Premium,2025-03-07,No,2
U06107,45,Hyderabad,Working Professional,Referral,Free,2024-01-03,Yes,103
U06108,41,Bangalore,Working Professional,Instagram Ads,Free,2024-05-10,No,14
U06109,27,Mumbai,Student,Google Ads,Free,2024-03-15,Yes,80
U06110,23,Bangalore,Working Professional,Influencer,Free,2024-11-19,No,24
U06111,39,Bangalore,Family,Influencer,Free,2025-04-22,No,6
U06112,43,Delhi,Student,Influencer,Free,2024-06-08,Yes,61
U06113,28,Delhi,Working Professional,Influencer,Free,2024-01-17,No,23
U06114,40,Mumbai,Student,Referral,Free,2025-01-29,Yes,79
U06115,24,Bangalore,Student,Influencer,Premium,2024-12-21,No,14
U06116,44,Pune,Student,Organic,Free,2024-02-01,No,22
U06117,46,Chennai,Working Professional,Influencer,Free,2025-04-27,Yes,67
U06118,32,Bangalore,Family,Google Ads,Premium,2024-06-03,No,8
U06119,23,Hyderabad,Student,Instagram Ads,Free,2025-09-15,Yes,84
U06120,37,Mumbai,Working Professional,Google Ads,Free,2025-09-01,Yes,32
U06121,44,Hyderabad,Working Professional,Instagram Ads,Premium,2025-08-26,Yes,54
U06122,26,Delhi,Student,Referral,Premium,2025-10-19,No,17
U06123,39,Mumbai,Working Professional,Instagram Ads,Premium,2025-05-29,No,7
U06124,37,Bangalore,Working Professional,Organic,Free,2024-12-07,No,3
U06125,29,Delhi,Family,Influencer,Free,2025-02-09,No,4
U06126,36,Hyderabad,Family,Google Ads,Free,2025-01-07,Yes,56
U06127,37,Pune,Student,Instagram Ads,Free,2024-10-12,No,14
U06128,20,Mumbai,Working Professional,Google Ads,Free,2025-07-13,No,20
U06129,32,Mumbai,Student,Influencer,Free,2025-07-30,No,28
U06130,19,Pune,Working Professional,Referral,Free,2024-08-08,No,13
U06131,47,Hyderabad,Family,Influencer,Free,2024-05-26,Yes,63
U06132,38,Mumbai,Student,Referral,Premium,2024-06-28,No,25
U06133,19,Mumbai,Working Professional,Google Ads,Premium,2025-05-24,No,17
U06134,39,Bangalore,Working Professional,Referral,Premium,2024-10-23,No,12
U06135,20,Bangalore,Working Professional,Referral,Premium,2024-12-14,No,7
U06136,23,Delhi,Student,Referral,Free,2025-05-05,Yes,39
U06137,32,Mumbai,Family,Referral,Free,2024-12-18,No,5
U06138,44,Pune,Working Professional,Referral,Free,2024-03-21,Yes,31
U06139,27,Hyderabad,Student,Instagram Ads,Premium,2025-12-05,No,20
U06140,26,Chennai,Student,Referral,Free,2025-03-09,No,1
U06141,18,Hyderabad,Working Professional,Referral,Free,2024-05-02,No,14
U06142,49,Chennai,Student,Influencer,Free,2024-10-15,Yes,111
U06143,33,Delhi,Student,Influencer,Premium,2025-04-14,No,9
U06144,23,Hyderabad,Working Professional,Influencer,Free,2025-05-24,No,21
U06145,26,Delhi,Working Professional,Referral,Premium,2025-08-16,No,27
U06146,44,Bangalore,Working Professional,Influencer,Free,2025-04-24,No,15
U06147,21,Mumbai,Working Professional,Instagram Ads,Free,2025-08-18,Yes,80
U06148,44,Mumbai,Working Professional,Google Ads,Free,2025-03-14,No,18
U06149,45,Pune,Family,Influencer,Free,2025-12-27,No,4
U06150,19,Pune,Student,Influencer,Premium,2024-06-22,Yes,45
U06151,46,Delhi,Working Professional,Instagram Ads,Premium,2024-12-11,No,13
U06152,21,Bangalore,Family,Organic,Free,2024-04-14,No,21
U06153,18,Mumbai,Working Professional,Organic,Free,2025-07-22,No,18
U06154,36,Mumbai,Working Professional,Instagram Ads,Premium,2025-11-11,No,20
U06155,43,Pune,Student,Influencer,Free,2025-08-09,Yes,44
U06156,42,Mumbai,Working Professional,Google Ads,Premium,2025-03-30,No,3
U06157,27,Chennai,Working Professional,Influencer,Premium,2024-10-20,Yes,111
U06158,38,Delhi,Working Professional,Instagram Ads,Premium,2025-01-27,No,7
U06159,32,Bangalore,Family,Instagram Ads,Free,2024-07-14,No,2
U06160,44,Bangalore,Student,Referral,Free,2025-02-25,Yes,62
U06161,39,Delhi,Student,Instagram Ads,Free,2025-04-21,No,5
U06162,36,Mumbai,Student,Referral,Premium,2024-08-05,Yes,78
U06163,33,Pune,Working Professional,Instagram Ads,Premium,2024-06-01,No,9
U06164,38,Hyderabad,Student,Referral,Free,2024-02-06,No,16
U06165,44,Mumbai,Working Professional,Referral,Premium,2025-11-20,No,28
U06166,41,Bangalore,Student,Influencer,Premium,2024-12-13,No,22
U06167,39,Delhi,Working Professional,Referral,Free,2025-12-12,No,28
U06168,21,Delhi,Student,Organic,Free,2024-06-18,Yes,30
U06169,19,Mumbai,Family,Instagram Ads,Free,2024-11-05,Yes,33
U06170,47,Delhi,Working Professional,Google Ads,Premium,2025-09-28,No,3
U06171,42,Pune,Family,Instagram Ads,Free,2025-11-05,Yes,53
U06172,30,Hyderabad,Working Professional,Influencer,Free,2024-12-19,Yes,58
U06173,45,Chennai,Student,Influencer,Free,2024-09-06,No,16
U06174,18,Hyderabad,Student,Referral,Premium,2025-01-13,No,4
U06175,34,Chennai,Family,Influencer,Free,2024-05-24,Yes,114
U06176,30,Bangalore,Working Professional,Influencer,Free,2025-09-16,No,21
U06177,21,Bangalore,Student,Instagram Ads,Premium,2025-05-03,No,4
U06178,24,Chennai,Working Professional,Organic,Free,2024-04-01,Yes,87
U06179,34,Bangalore,Working Professional,Organic,Free,2024-06-29,Yes,109
U06180,26,Delhi,Student,Referral,Free,2024-05-07,No,2
U06181,21,Hyderabad,Student,Influencer,Premium,2024-10-04,No,22
U06182,36,Chennai,Family,Influencer,Premium,2025-03-17,No,27
U06183,18,Hyderabad,Student,Organic,Free,2025-11-11,Yes,36
U06184,27,Bangalore,Student,Referral,Free,2024-09-15,Yes,54
U06185,21,Bangalore,Student,Influencer,Free,2024-12-13,No,7
U06186,26,Chennai,Student,Referral,Free,2025-07-28,Yes,119
U06187,30,Delhi,Working Professional,Instagram Ads,Free,2025-04-28,No,6
U06188,31,Bangalore,Student,Influencer,Free,2024-10-28,No,12
U06189,27,Mumbai,Student,Influencer,Premium,2024-07-30,No,8
U06190,49,Bangalore,Family,Influencer,Free,2025-05-02,No,10
U06191,49,Bangalore,Student,Organic,Free,2025-04-28,Yes,102
U06192,23,Delhi,Working Professional,Organic,Premium,2025-10-09,No,10
U06193,33,Delhi,Working Professional,Influencer,Premium,2025-07-04,No,7
U06194,23,Bangalore,Working Professional,Influencer,Premium,2025-04-07,No,19
U06195,34,Delhi,Family,Instagram Ads,Free,2024-12-15,No,3
U06196,27,Delhi,Student,Instagram Ads,Free,2024-10-29,No,12
U06197,35,Pune,Family,Referral,Free,2025-02-21,No,19
U06198,44,Mumbai,Working Professional,Referral,Free,2024-03-08,Yes,69
U06199,39,Mumbai,Working Professional,Organic,Free,2024-02-26,No,21
U06200,35,Chennai,Student,Google Ads,Free,2025-04-14,No,6
U06201,20,Delhi,Student,Instagram Ads,Free,2024-06-01,Yes,61
U06202,37,Mumbai,Working Professional,Referral,Premium,2024-07-19,No,15
U06203,44,Bangalore,Family,Instagram Ads,Free,2025-08-21,No,21
U06204,38,Hyderabad,Working Professional,Instagram Ads,Free,2024-02-08,No,19
U06205,48,Chennai,Student,Google Ads,Premium,2025-05-26,No,11
U06206,42,Chennai,Student,Instagram Ads,Premium,2024-09-04,No,8
U06207,45,Hyderabad,Working Professional,Google Ads,Free,2024-04-23,No,10
U06208,32,Delhi,Working Professional,Google Ads,Premium,2025-01-12,No,22
U06209,32,Delhi,Student,Instagram Ads,Free,2025-12-16,Yes,70
U06210,21,Mumbai,Student,Instagram Ads,Free,2025-12-18,Yes,114
U06211,46,Delhi,Working Professional,Referral,Premium,2024-05-14,No,14
U06212,44,Hyderabad,Working Professional,Instagram Ads,Free,2024-05-02,No,15
U06213,26,Bangalore,Working Professional,Instagram Ads,Free,2025-08-17,No,12
U06214,44,Delhi,Family,Instagram Ads,Premium,2024-07-31,No,17
U06215,43,Pune,Working Professional,Referral,Free,2025-05-16,Yes,46
U06216,36,Delhi,Student,Google Ads,Free,2024-06-23,No,12
U06217,41,Mumbai,Working Professional,Referral,Premium,2024-10-01,Yes,79
U06218,45,Bangalore,Family,Instagram Ads,Premium,2024-08-23,No,8
U06219,34,Mumbai,Family,Influencer,Free,2025-06-29,No,27
U06220,28,Mumbai,Family,Instagram Ads,Free,2024-06-19,No,16
U06221,42,Delhi,Student,Referral,Free,2025-10-14,Yes,103
U06222,26,Mumbai,Working Professional,Referral,Premium,2025-02-23,Yes,80
U06223,27,Hyderabad,Family,Organic,Free,2025-06-20,Yes,62
U06224,35,Chennai,Working Professional,Influencer,Premium,2024-04-06,No,10
U06225,37,Mumbai,Student,Referral,Free,2024-01-21,No,21
U06226,30,Mumbai,Family,Google Ads,Free,2024-10-16,No,11
U06227,25,Hyderabad,Working Professional,Instagram Ads,Free,2025-09-13,Yes,101
U06228,24,Chennai,Student,Google Ads,Premium,2024-03-22,No,28
U06229,34,Delhi,Student,Referral,Free,2024-04-16,Yes,103
U06230,38,Mumbai,Working Professional,Referral,Premium,2025-11-19,No,13
U06231,40,Hyderabad,Working Professional,Google Ads,Premium,2024-10-12,Yes,91
U06232,32,Bangalore,Student,Google Ads,Free,2025-09-12,Yes,80
U06233,49,Delhi,Working Professional,Organic,Free,2025-07-03,Yes,107
U06234,37,Bangalore,Working Professional,Instagram Ads,Free,2024-11-26,Yes,99
U06235,32,Delhi,Working Professional,Google Ads,Free,2025-12-28,No,25
U06236,49,Bangalore,Student,Instagram Ads,Free,2024-05-11,No,25
U06237,48,Bangalore,Working Professional,Influencer,Free,2024-12-04,Yes,67
U06238,18,Pune,Student,Referral,Free,2024-08-08,Yes,44
U06239,42,Mumbai,Student,Google Ads,Free,2024-03-17,Yes,65
U06240,31,Delhi,Working Professional,Influencer,Free,2025-12-27,No,27
U06241,22,Delhi,Family,Referral,Free,2025-08-27,No,18
U06242,28,Pune,Working Professional,Organic,Free,2025-10-12,No,9
U06243,33,Delhi,Student,Referral,Free,2025-08-14,No,21
U06244,19,Mumbai,Working Professional,Google Ads,Premium,2024-02-19,No,13
U06245,25,Delhi,Working Professional,Influencer,Premium,2024-12-08,No,23
U06246,28,Hyderabad,Family,Influencer,Free,2024-11-27,No,19
U06247,46,Mumbai,Family,Influencer,Free,2024-10-20,Yes,113
U06248,35,Mumbai,Student,Referral,Free,2024-05-31,Yes,42
U06249,20,Mumbai,Student,Instagram Ads,Premium,2024-04-04,No,23
U06250,47,Pune,Student,Instagram Ads,Free,2025-11-08,No,8
U06251,43,Bangalore,Working Professional,Referral,Premium,2025-01-15,No,18
U06252,18,Hyderabad,Student,Google Ads,Free,2025-03-15,Yes,49
U06253,28,Pune,Student,Referral,Premium,2024-11-16,No,17
U06254,33,Chennai,Working Professional,Instagram Ads,Free,2024-03-30,No,10
U06255,35,Mumbai,Student,Referral,Free,2025-06-12,No,22
U06256,47,Chennai,Student,Influencer,Free,2024-10-09,Yes,73
U06257,33,Delhi,Working Professional,Google Ads,Free,2024-12-10,No,26
U06258,40,Mumbai,Student,Google Ads,Free,2024-08-20,No,10
U06259,27,Pune,Working Professional,Organic,Free,2024-12-17,Yes,104
U06260,35,Delhi,Family,Referral,Free,2025-12-16,No,4
U06261,23,Delhi,Student,Influencer,Free,2025-03-08,Yes,113
U06262,48,Mumbai,Working Professional,Referral,Free,2024-11-09,No,2
U06263,36,Bangalore,Family,Organic,Free,2025-01-14,Yes,47
U06264,21,Mumbai,Family,Organic,Premium,2024-09-13,No,8
U06265,44,Hyderabad,Working Professional,Referral,Free,2025-01-31,No,23
U06266,48,Pune,Working Professional,Referral,Free,2024-09-13,No,26
U06267,30,Bangalore,Student,Referral,Free,2024-06-07,No,22
U06268,41,Delhi,Working Professional,Instagram Ads,Free,2024-07-21,Yes,119
U06269,31,Chennai,Family,Organic,Premium,2025-02-16,Yes,97
U06270,20,Delhi,Working Professional,Google Ads,Free,2025-11-18,No,18
U06271,27,Delhi,Working Professional,Instagram Ads,Free,2024-03-22,No,8
U06272,23,Delhi,Student,Influencer,Free,2025-03-21,No,10
U06273,18,Bangalore,Working Professional,Google Ads,Free,2024-01-25,No,4
U06274,40,Delhi,Working Professional,Google Ads,Premium,2024-01-18,No,11
U06275,41,Delhi,Working Professional,Google Ads,Free,2025-05-11,Yes,63
U06276,44,Mumbai,Student,Organic,Free,2024-04-25,No,23
U06277,31,Mumbai,Working Professional,Influencer,Premium,2024-05-28,No,28
U06278,25,Bangalore,Working Professional,Instagram Ads,Free,2024-11-21,No,16
U06279,36,Pune,Student,Influencer,Free,2024-01-21,Yes,101
U06280,31,Hyderabad,Student,Instagram Ads,Free,2025-08-28,Yes,116
U06281,27,Delhi,Student,Organic,Premium,2024-05-27,No,8
U06282,34,Delhi,Working Professional,Influencer,Free,2025-09-29,Yes,98
U06283,26,Chennai,Working Professional,Google Ads,Premium,2025-09-24,Yes,94
U06284,46,Delhi,Family,Influencer,Free,2025-10-01,Yes,114
U06285,23,Pune,Student,Organic,Free,2025-03-21,Yes,73
U06286,28,Delhi,Family,Organic,Free,2024-10-13,No,17
U06287,42,Chennai,Working Professional,Organic,Free,2025-10-26,No,25
U06288,24,Mumbai,Working Professional,Instagram Ads,Free,2024-11-20,No,18
U06289,34,Mumbai,Student,Influencer,Free,2024-07-18,No,2
U06290,45,Hyderabad,Student,Google Ads,Free,2024-05-27,Yes,90
U06291,45,Bangalore,Family,Google Ads,Free,2025-01-01,Yes,42
U06292,18,Mumbai,Student,Referral,Free,2024-08-08,Yes,57
U06293,39,Bangalore,Student,Organic,Free,2024-08-15,Yes,59
U06294,22,Hyderabad,Student,Google Ads,Free,2024-11-01,No,15
U06295,26,Delhi,Family,Organic,Free,2024-06-27,Yes,31
U06296,35,Delhi,Student,Google Ads,Free,2025-04-20,No,24
U06297,41,Mumbai,Student,Influencer,Free,2025-02-20,Yes,112
U06298,44,Delhi,Working Professional,Referral,Free,2025-09-01,Yes,50
U06299,38,Bangalore,Working Professional,Organic,Free,2025-09-19,Yes,119
U06300,19,Delhi,Working Professional,Instagram Ads,Premium,2024-05-02,No,15
U06301,46,Mumbai,Working Professional,Instagram Ads,Free,2024-10-11,No,13
U06302,43,Delhi,Family,Google Ads,Free,2025-12-07,No,17
U06303,28,Bangalore,Family,Influencer,Free,2025-12-27,Yes,54
U06304,44,Delhi,Working Professional,Organic,Free,2024-01-03,No,12
U06305,45,Delhi,Student,Referral,Free,2024-09-18,Yes,49
U06306,23,Delhi,Working Professional,Influencer,Free,2025-11-10,No,28
U06307,43,Chennai,Student,Google Ads,Free,2025-04-15,No,10
U06308,25,Delhi,Student,Influencer,Premium,2024-11-27,No,10
U06309,21,Hyderabad,Family,Referral,Free,2024-09-17,Yes,111
U06310,35,Delhi,Family,Influencer,Free,2024-01-03,No,13
U06311,45,Delhi,Working Professional,Organic,Free,2025-03-22,Yes,63
U06312,28,Bangalore,Family,Google Ads,Free,2024-08-03,No,28
U06313,22,Mumbai,Family,Referral,Free,2025-04-23,No,7
U06314,32,Chennai,Working Professional,Google Ads,Free,2025-07-22,Yes,84
U06315,45,Chennai,Working Professional,Organic,Free,2025-11-12,No,9
U06316,35,Hyderabad,Working Professional,Referral,Free,2025-08-17,No,4
U06317,19,Bangalore,Student,Referral,Free,2025-03-15,Yes,76
U06318,48,Mumbai,Student,Google Ads,Free,2024-07-18,Yes,78
U06319,39,Mumbai,Working Professional,Influencer,Free,2025-10-29,No,24
U06320,49,Chennai,Student,Influencer,Free,2024-10-05,Yes,59
U06321,28,Bangalore,Student,Instagram Ads,Free,2024-05-14,Yes,112
U06322,43,Bangalore,Student,Instagram Ads,Free,2024-10-20,Yes,114
U06323,42,Delhi,Working Professional,Referral,Premium,2024-07-23,No,26
U06324,30,Delhi,Family,Google Ads,Free,2025-11-27,Yes,107
U06325,21,Chennai,Working Professional,Referral,Free,2024-03-25,Yes,60
U06326,39,Mumbai,Working Professional,Google Ads,Free,2024-10-19,Yes,50
U06327,49,Mumbai,Family,Organic,Premium,2025-01-24,No,6
U06328,24,Delhi,Family,Instagram Ads,Free,2024-05-17,No,23
U06329,46,Pune,Working Professional,Referral,Premium,2025-02-14,No,12
U06330,28,Delhi,Family,Organic,Free,2025-05-23,No,19
U06331,39,Pune,Working Professional,Influencer,Free,2024-08-05,No,21
U06332,41,Delhi,Student,Instagram Ads,Premium,2025-09-09,No,4
U06333,21,Pune,Student,Google Ads,Premium,2024-02-26,No,11
U06334,45,Hyderabad,Working Professional,Influencer,Free,2024-04-01,No,5
U06335,32,Delhi,Working Professional,Influencer,Free,2025-01-04,No,20
U06336,18,Bangalore,Working Professional,Organic,Free,2025-07-24,No,27
U06337,40,Mumbai,Working Professional,Referral,Free,2025-02-15,No,6
U06338,20,Delhi,Student,Referral,Free,2024-07-11,Yes,41
U06339,31,Pune,Student,Organic,Free,2024-04-26,Yes,70
U06340,23,Mumbai,Working Professional,Influencer,Free,2025-12-07,Yes,87
U06341,35,Mumbai,Student,Instagram Ads,Free,2025-10-31,Yes,89
U06342,42,Delhi,Working Professional,Influencer,Premium,2024-10-01,No,24
U06343,18,Mumbai,Working Professional,Organic,Free,2024-12-18,Yes,42
U06344,23,Pune,Working Professional,Influencer,Premium,2025-03-21,No,22
U06345,23,Mumbai,Student,Influencer,Free,2024-02-05,No,23
U06346,38,Chennai,Working Professional,Influencer,Free,2025-09-15,Yes,56
U06347,33,Chennai,Family,Influencer,Premium,2024-07-15,No,4
U06348,46,Delhi,Family,Instagram Ads,Free,2024-10-16,No,16
U06349,22,Delhi,Family,Google Ads,Free,2025-11-25,No,4
U06350,34,Pune,Working Professional,Google Ads,Premium,2025-04-30,No,28
U06351,27,Mumbai,Student,Referral,Free,2025-02-14,No,28
U06352,45,Delhi,Working Professional,Google Ads,Free,2025-02-26,No,9
U06353,38,Delhi,Family,Google Ads,Premium,2024-08-26,No,22
U06354,35,Bangalore,Student,Google Ads,Premium,2024-10-24,No,8
U06355,24,Hyderabad,Student,Influencer,Premium,2024-02-11,Yes,30
U06356,20,Delhi,Student,Influencer,Free,2024-03-28,Yes,112
U06357,30,Delhi,Working Professional,Instagram Ads,Premium,2024-06-24,No,18
U06358,32,Chennai,Working Professional,Influencer,Premium,2024-10-04,No,21
U06359,37,Hyderabad,Student,Influencer,Free,2024-12-08,No,9
U06360,36,Bangalore,Family,Google Ads,Premium,2024-10-23,No,26
U06361,20,Hyderabad,Working Professional,Instagram Ads,Free,2024-10-06,Yes,119
U06362,21,Mumbai,Student,Instagram Ads,Premium,2025-02-27,No,27
U06363,22,Hyderabad,Student,Google Ads,Premium,2025-02-19,Yes,35
U06364,18,Mumbai,Student,Google Ads,Free,2024-02-02,No,11
U06365,21,Delhi,Working Professional,Instagram Ads,Premium,2024-01-28,No,25
U06366,29,Hyderabad,Student,Organic,Premium,2024-07-27,Yes,92
U06367,45,Mumbai,Working Professional,Google Ads,Free,2025-08-24,No,2
U06368,44,Chennai,Working Professional,Google Ads,Premium,2025-08-16,No,27
U06369,41,Mumbai,Working Professional,Instagram Ads,Free,2024-09-04,Yes,64
U06370,27,Chennai,Student,Organic,Premium,2025-01-12,Yes,118
U06371,40,Chennai,Working Professional,Organic,Free,2024-12-23,No,15
U06372,42,Delhi,Family,Referral,Premium,2025-12-03,No,18
U06373,38,Hyderabad,Student,Organic,Free,2024-01-18,No,5
U06374,46,Mumbai,Student,Google Ads,Free,2024-07-31,No,12
U06375,48,Chennai,Working Professional,Influencer,Free,2025-12-23,Yes,74
U06376,43,Mumbai,Working Professional,Instagram Ads,Free,2025-05-28,No,6
U06377,37,Hyderabad,Student,Google Ads,Free,2024-04-03,No,24
U06378,41,Mumbai,Working Professional,Instagram Ads,Free,2024-01-17,Yes,63
U06379,42,Delhi,Working Professional,Organic,Free,2024-08-26,No,25
U06380,30,Delhi,Family,Instagram Ads,Free,2025-06-11,Yes,101
U06381,40,Mumbai,Student,Google Ads,Free,2025-10-28,No,15
U06382,31,Hyderabad,Working Professional,Influencer,Free,2024-06-25,No,11
U06383,49,Bangalore,Student,Google Ads,Free,2024-05-10,No,23
U06384,40,Hyderabad,Working Professional,Referral,Premium,2024-10-24,No,4
U06385,49,Mumbai,Working Professional,Instagram Ads,Free,2024-03-03,No,8
U06386,22,Mumbai,Working Professional,Google Ads,Free,2024-05-09,Yes,50
U06387,21,Delhi,Family,Organic,Premium,2024-12-28,No,27
U06388,31,Pune,Student,Organic,Free,2025-09-07,No,13
U06389,27,Chennai,Working Professional,Google Ads,Free,2024-09-26,No,21
U06390,34,Mumbai,Student,Referral,Free,2024-09-24,Yes,42
U06391,27,Delhi,Working Professional,Instagram Ads,Premium,2025-05-14,No,1
U06392,43,Delhi,Student,Referral,Premium,2025-06-23,No,25
U06393,24,Bangalore,Family,Influencer,Premium,2025-05-01,No,16
U06394,33,Bangalore,Family,Google Ads,Premium,2024-08-04,No,11
U06395,18,Hyderabad,Family,Referral,Free,2024-12-22,Yes,48
U06396,34,Delhi,Student,Influencer,Free,2025-10-07,Yes,69
U06397,38,Hyderabad,Working Professional,Referral,Free,2024-10-12,No,24
U06398,46,Hyderabad,Student,Influencer,Premium,2025-04-23,No,9
U06399,26,Mumbai,Family,Organic,Premium,2025-06-29,No,4
U06400,23,Bangalore,Working Professional,Organic,Free,2025-12-23,No,7
U06401,36,Delhi,Working Professional,Google Ads,Free,2025-11-28,No,28
U06402,30,Mumbai,Working Professional,Referral,Free,2025-02-15,No,28
U06403,20,Pune,Student,Organic,Free,2024-11-26,Yes,93
U06404,24,Mumbai,Working Professional,Instagram Ads,Free,2025-11-23,No,7
U06405,39,Pune,Student,Organic,Premium,2025-03-24,No,13
U06406,26,Bangalore,Family,Organic,Free,2025-11-27,Yes,119
U06407,39,Delhi,Family,Referral,Premium,2024-01-27,No,7
U06408,22,Bangalore,Working Professional,Influencer,Free,2024-04-21,Yes,52
U06409,27,Bangalore,Family,Instagram Ads,Free,2025-05-06,Yes,102
U06410,40,Mumbai,Student,Instagram Ads,Free,2024-05-16,No,28
U06411,34,Delhi,Family,Influencer,Premium,2025-06-21,No,7
U06412,29,Mumbai,Student,Referral,Free,2024-09-18,No,13
U06413,40,Delhi,Working Professional,Organic,Premium,2025-10-08,No,4
U06414,33,Delhi,Working Professional,Influencer,Premium,2025-11-19,No,12
U06415,20,Mumbai,Student,Instagram Ads,Free,2025-06-05,No,8
U06416,47,Mumbai,Working Professional,Instagram Ads,Free,2024-10-25,No,16
U06417,42,Chennai,Student,Organic,Free,2024-04-19,Yes,53
U06418,48,Mumbai,Family,Organic,Free,2025-03-08,Yes,103
U06419,39,Hyderabad,Student,Google Ads,Premium,2025-04-23,No,21
U06420,26,Bangalore,Working Professional,Influencer,Premium,2025-09-15,No,15
U06421,46,Hyderabad,Working Professional,Organic,Premium,2025-09-04,No,26
U06422,32,Delhi,Student,Google Ads,Free,2024-09-23,No,12
U06423,22,Chennai,Working Professional,Referral,Free,2025-10-29,Yes,80
U06424,40,Bangalore,Working Professional,Instagram Ads,Free,2024-07-31,No,2
U06425,30,Pune,Student,Influencer,Free,2024-11-04,Yes,60
U06426,49,Mumbai,Working Professional,Referral,Free,2024-02-23,Yes,59
U06427,31,Delhi,Student,Influencer,Free,2025-10-26,Yes,63
U06428,37,Bangalore,Student,Influencer,Premium,2025-01-29,Yes,48
U06429,32,Delhi,Working Professional,Organic,Free,2025-05-26,No,24
U06430,33,Mumbai,Working Professional,Google Ads,Free,2024-11-20,No,22
U06431,40,Delhi,Family,Influencer,Free,2024-04-05,Yes,35
U06432,30,Bangalore,Family,Referral,Premium,2024-06-22,No,16
U06433,34,Chennai,Working Professional,Influencer,Premium,2024-12-09,No,1
U06434,40,Mumbai,Working Professional,Google Ads,Free,2024-07-23,No,19
U06435,25,Pune,Student,Instagram Ads,Premium,2024-02-24,No,4
U06436,38,Bangalore,Student,Influencer,Free,2025-12-10,No,10
U06437,19,Mumbai,Working Professional,Referral,Premium,2024-08-13,No,10
U06438,22,Chennai,Family,Instagram Ads,Free,2024-11-02,No,24
U06439,23,Pune,Student,Instagram Ads,Free,2024-10-07,No,7
U06440,29,Hyderabad,Student,Organic,Free,2025-09-08,Yes,91
U06441,35,Mumbai,Working Professional,Organic,Free,2025-11-20,No,26
U06442,47,Bangalore,Student,Influencer,Free,2024-10-28,Yes,117
U06443,39,Delhi,Working Professional,Referral,Free,2024-07-23,No,12
U06444,39,Mumbai,Working Professional,Organic,Free,2024-08-07,No,10
U06445,18,Mumbai,Working Professional,Google Ads,Premium,2025-03-03,No,25
U06446,47,Pune,Student,Google Ads,Premium,2024-05-20,No,12
U06447,34,Pune,Family,Instagram Ads,Premium,2025-03-30,No,13
U06448,47,Mumbai,Student,Instagram Ads,Premium,2024-05-24,No,15
U06449,28,Delhi,Family,Instagram Ads,Free,2025-06-09,Yes,73
U06450,49,Pune,Working Professional,Google Ads,Free,2024-06-06,Yes,55
U06451,27,Delhi,Family,Organic,Free,2024-04-14,No,13
U06452,36,Bangalore,Working Professional,Organic,Premium,2024-10-15,No,19
U06453,31,Delhi,Student,Influencer,Free,2025-09-23,No,16
U06454,43,Mumbai,Family,Referral,Free,2025-11-24,No,11
U06455,27,Chennai,Working Professional,Google Ads,Free,2024-07-03,Yes,103
U06456,32,Delhi,Student,Instagram Ads,Free,2024-08-04,No,18
U06457,45,Mumbai,Student,Referral,Free,2024-01-31,No,7
U06458,36,Mumbai,Working Professional,Instagram Ads,Free,2024-10-05,Yes,40
U06459,21,Chennai,Working Professional,Referral,Free,2025-04-19,No,18
U06460,19,Pune,Working Professional,Referral,Free,2024-08-12,No,12
U06461,26,Delhi,Working Professional,Organic,Free,2025-11-17,Yes,77
U06462,27,Delhi,Working Professional,Influencer,Premium,2024-06-25,Yes,35
U06463,45,Bangalore,Working Professional,Influencer,Free,2024-03-24,Yes,83
U06464,28,Mumbai,Working Professional,Instagram Ads,Free,2025-07-21,No,24
U06465,31,Bangalore,Student,Google Ads,Premium,2024-04-01,No,27
U06466,24,Delhi,Family,Influencer,Premium,2024-01-08,No,28
U06467,40,Delhi,Student,Google Ads,Free,2025-10-23,Yes,111
U06468,32,Hyderabad,Working Professional,Instagram Ads,Free,2025-07-27,No,4
U06469,39,Delhi,Working Professional,Google Ads,Free,2024-02-23,No,28
U06470,48,Pune,Working Professional,Referral,Premium,2024-06-11,No,28
U06471,36,Delhi,Student,Referral,Free,2025-09-22,No,20
U06472,39,Delhi,Student,Instagram Ads,Free,2025-04-23,Yes,44
U06473,32,Chennai,Working Professional,Google Ads,Free,2024-04-17,Yes,32
U06474,47,Mumbai,Family,Google Ads,Free,2024-09-27,No,3
U06475,45,Hyderabad,Working Professional,Instagram Ads,Free,2025-09-17,No,19
U06476,41,Delhi,Working Professional,Influencer,Premium,2024-08-24,No,21
